Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
30548433,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1990,SEX,BTSX,,,,,,,146 379 [118 382-185 947],146379,118382,185947,,2023-02-16T07:30:24Z,1990,1990-01-01,1990-12-31
30548434,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1991,SEX,BTSX,,,,,,,148 068 [121 433-184 452],148068,121433,184452,,2023-02-16T07:30:24Z,1991,1991-01-01,1991-12-31
30548435,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1992,SEX,BTSX,,,,,,,151 715 [125 696-185 834],151715,125696,185834,,2023-02-16T07:30:24Z,1992,1992-01-01,1992-12-31
30548436,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1993,SEX,BTSX,,,,,,,157 900 [132 697-190 373],157900,132697,190373,,2023-02-16T07:30:24Z,1993,1993-01-01,1993-12-31
30548437,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1994,SEX,BTSX,,,,,,,186 118 [158 921-221 877],186118,158921,221877,,2023-02-16T07:30:24Z,1994,1994-01-01,1994-12-31
30548438,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1995,SEX,BTSX,,,,,,,155 817 [132 602-184 449],155817,132602,184449,,2023-02-16T07:30:24Z,1995,1995-01-01,1995-12-31
30548439,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1996,SEX,BTSX,,,,,,,157 301 [134 674-184 468],157301,134674,184468,,2023-02-16T07:30:24Z,1996,1996-01-01,1996-12-31
30548440,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1997,SEX,BTSX,,,,,,,159 102 [136 984-185 286],159102,136984,185286,,2023-02-16T07:30:24Z,1997,1997-01-01,1997-12-31
30548441,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1998,SEX,BTSX,,,,,,,159 601 [137 804-184 664],159601,137804,184664,,2023-02-16T07:30:25Z,1998,1998-01-01,1998-12-31
30548442,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1999,SEX,BTSX,,,,,,,159 681 [138 348-184 406],159681,138348,184406,,2023-02-16T07:30:25Z,1999,1999-01-01,1999-12-31
30548443,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2000,SEX,BTSX,,,,,,,159 804 [138 815-183 518],159804,138815,183518,,2023-02-16T07:30:25Z,2000,2000-01-01,2000-12-31
30548444,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2001,SEX,BTSX,,,,,,,159 808 [139 419-182 974],159808,139419,182974,,2023-02-16T07:30:25Z,2001,2001-01-01,2001-12-31
30548445,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2002,SEX,BTSX,,,,,,,159 775 [139 659-182 890],159775,139659,182890,,2023-02-16T07:30:25Z,2002,2002-01-01,2002-12-31
30548446,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2003,SEX,BTSX,,,,,,,159 942 [140 064-182 537],159942,140064,182537,,2023-02-16T07:30:25Z,2003,2003-01-01,2003-12-31
30548447,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2004,SEX,BTSX,,,,,,,159 396 [139 753-182 108],159396,139753,182108,,2023-02-16T07:30:25Z,2004,2004-01-01,2004-12-31
30548448,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2005,SEX,BTSX,,,,,,,159 191 [139 461-181 724],159191,139461,181724,,2023-02-16T07:30:25Z,2005,2005-01-01,2005-12-31
30548449,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2006,SEX,BTSX,,,,,,,159 115 [139 260-181 179],159115,139260,181179,,2023-02-16T07:30:25Z,2006,2006-01-01,2006-12-31
30548450,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2007,SEX,BTSX,,,,,,,158 752 [138 815-181 022],158752,138815,181022,,2023-02-16T07:30:25Z,2007,2007-01-01,2007-12-31
30548451,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2008,SEX,BTSX,,,,,,,158 355 [138 142-180 802],158355,138142,180802,,2023-02-16T07:30:25Z,2008,2008-01-01,2008-12-31
30548452,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2009,SEX,BTSX,,,,,,,158 233 [137 553-181 428],158233,137553,181428,,2023-02-16T07:30:25Z,2009,2009-01-01,2009-12-31
30548453,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2010,SEX,BTSX,,,,,,,158 168 [136 990-182 506],158168,136990,182506,,2023-02-16T07:30:25Z,2010,2010-01-01,2010-12-31
30548454,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2011,SEX,BTSX,,,,,,,158 511 [136 427-184 090],158511,136427,184090,,2023-02-16T07:30:25Z,2011,2011-01-01,2011-12-31
30548455,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2012,SEX,BTSX,,,,,,,159 396 [136 298-186 750],159396,136298,186750,,2023-02-16T07:30:25Z,2012,2012-01-01,2012-12-31
30548456,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2013,SEX,BTSX,,,,,,,160 563 [136 388-190 157],160563,136388,190157,,2023-02-16T07:30:25Z,2013,2013-01-01,2013-12-31
30548457,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2014,SEX,BTSX,,,,,,,162 154 [136 834-194 733],162154,136834,194733,,2023-02-16T07:30:25Z,2014,2014-01-01,2014-12-31
30548458,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2015,SEX,BTSX,,,,,,,163 695 [137 536-199 703],163695,137536,199703,,2023-02-16T07:30:25Z,2015,2015-01-01,2015-12-31
30548459,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2016,SEX,BTSX,,,,,,,165 201 [137 918-205 008],165201,137918,205008,,2023-02-16T07:30:25Z,2016,2016-01-01,2016-12-31
30548460,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2017,SEX,BTSX,,,,,,,166 939 [138 655-210 497],166939,138655,210497,,2023-02-16T07:30:26Z,2017,2017-01-01,2017-12-31
30548461,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2018,SEX,BTSX,,,,,,,168 691 [139 576-216 951],168691,139576,216951,,2023-02-16T07:30:26Z,2018,2018-01-01,2018-12-31
30548462,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2019,SEX,BTSX,,,,,,,170 652 [141 085-223 458],170652,141085,223458,,2023-02-16T07:30:26Z,2019,2019-01-01,2019-12-31
30548463,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2020,SEX,BTSX,,,,,,,171 750 [142 200-229 611],171750,142200,229611,,2023-02-16T07:30:26Z,2020,2020-01-01,2020-12-31
30548464,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2021,SEX,BTSX,,,,,,,173 068 [143 300-235 723],173068,143300,235723,,2023-02-16T07:30:26Z,2021,2021-01-01,2021-12-31
30548785,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1990,SEX,MLE,,,,,,,73 975 [59 745-94 008],73975,59745,94008,,2023-02-16T07:30:38Z,1990,1990-01-01,1990-12-31
30548786,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1991,SEX,MLE,,,,,,,74 857 [61 215-93 613],74857,61215,93613,,2023-02-16T07:30:38Z,1991,1991-01-01,1991-12-31
30548787,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1992,SEX,MLE,,,,,,,76 822 [63 536-94 313],76822,63536,94313,,2023-02-16T07:30:38Z,1992,1992-01-01,1992-12-31
30548788,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1993,SEX,MLE,,,,,,,80 400 [67 429-97 082],80400,67429,97082,,2023-02-16T07:30:38Z,1993,1993-01-01,1993-12-31
30548789,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1994,SEX,MLE,,,,,,,94 265 [80 265-112 574],94265,80265,112574,,2023-02-16T07:30:38Z,1994,1994-01-01,1994-12-31
30548790,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1995,SEX,MLE,,,,,,,79 181 [67 057-93 726],79181,67057,93726,,2023-02-16T07:30:38Z,1995,1995-01-01,1995-12-31
30548791,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1996,SEX,MLE,,,,,,,80 007 [68 373-93 845],80007,68373,93845,,2023-02-16T07:30:38Z,1996,1996-01-01,1996-12-31
30548792,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1997,SEX,MLE,,,,,,,80 983 [69 641-94 562],80983,69641,94562,,2023-02-16T07:30:38Z,1997,1997-01-01,1997-12-31
30548793,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1998,SEX,MLE,,,,,,,81 294 [69 970-94 368],81294,69970,94368,,2023-02-16T07:30:38Z,1998,1998-01-01,1998-12-31
30548794,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1999,SEX,MLE,,,,,,,81 360 [70 293-94 159],81360,70293,94159,,2023-02-16T07:30:38Z,1999,1999-01-01,1999-12-31
30548795,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2000,SEX,MLE,,,,,,,81 454 [70 585-93 790],81454,70585,93790,,2023-02-16T07:30:38Z,2000,2000-01-01,2000-12-31
30548796,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2001,SEX,MLE,,,,,,,81 497 [70 784-93 690],81497,70784,93690,,2023-02-16T07:30:38Z,2001,2001-01-01,2001-12-31
30548797,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2002,SEX,MLE,,,,,,,81 504 [70 925-93 452],81504,70925,93452,,2023-02-16T07:30:38Z,2002,2002-01-01,2002-12-31
30548798,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2003,SEX,MLE,,,,,,,81 638 [71 259-93 322],81638,71259,93322,,2023-02-16T07:30:38Z,2003,2003-01-01,2003-12-31
30548799,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2004,SEX,MLE,,,,,,,81 440 [71 169-92 945],81440,71169,92945,,2023-02-16T07:30:38Z,2004,2004-01-01,2004-12-31
30548800,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2005,SEX,MLE,,,,,,,81 395 [71 176-92 987],81395,71176,92987,,2023-02-16T07:30:38Z,2005,2005-01-01,2005-12-31
30548801,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2006,SEX,MLE,,,,,,,81 462 [71 068-92 959],81462,71068,92959,,2023-02-16T07:30:38Z,2006,2006-01-01,2006-12-31
30548802,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2007,SEX,MLE,,,,,,,81 390 [70 940-92 937],81390,70940,92937,,2023-02-16T07:30:38Z,2007,2007-01-01,2007-12-31
30548803,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2008,SEX,MLE,,,,,,,81 319 [70 658-92 987],81319,70658,92987,,2023-02-16T07:30:38Z,2008,2008-01-01,2008-12-31
30548804,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2009,SEX,MLE,,,,,,,81 392 [70 418-93 455],81392,70418,93455,,2023-02-16T07:30:38Z,2009,2009-01-01,2009-12-31
30548805,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2010,SEX,MLE,,,,,,,81 548 [70 316-94 310],81548,70316,94310,,2023-02-16T07:30:39Z,2010,2010-01-01,2010-12-31
30548806,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2011,SEX,MLE,,,,,,,81 920 [70 173-95 394],81920,70173,95394,,2023-02-16T07:30:39Z,2011,2011-01-01,2011-12-31
30548807,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2012,SEX,MLE,,,,,,,82 592 [70 373-96 916],82592,70373,96916,,2023-02-16T07:30:39Z,2012,2012-01-01,2012-12-31
30548808,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2013,SEX,MLE,,,,,,,83 390 [70 679-99 061],83390,70679,99061,,2023-02-16T07:30:39Z,2013,2013-01-01,2013-12-31
30548809,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2014,SEX,MLE,,,,,,,84 441 [71 042-101 814],84441,71042,101814,,2023-02-16T07:30:39Z,2014,2014-01-01,2014-12-31
30548810,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2015,SEX,MLE,,,,,,,85 513 [71 683-104 758],85513,71683,104758,,2023-02-16T07:30:39Z,2015,2015-01-01,2015-12-31
30548811,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2016,SEX,MLE,,,,,,,86 568 [72 187-107 758],86568,72187,107758,,2023-02-16T07:30:39Z,2016,2016-01-01,2016-12-31
30548812,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2017,SEX,MLE,,,,,,,87 678 [72 606-111 109],87678,72606,111109,,2023-02-16T07:30:39Z,2017,2017-01-01,2017-12-31
30548813,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2018,SEX,MLE,,,,,,,88 787 [73 229-114 523],88787,73229,114523,,2023-02-16T07:30:39Z,2018,2018-01-01,2018-12-31
30548814,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2019,SEX,MLE,,,,,,,89 997 [74 055-118 238],89997,74055,118238,,2023-02-16T07:30:39Z,2019,2019-01-01,2019-12-31
30548815,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2020,SEX,MLE,,,,,,,90 771 [74 746-121 614],90771,74746,121614,,2023-02-16T07:30:39Z,2020,2020-01-01,2020-12-31
30548816,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2021,SEX,MLE,,,,,,,91 617 [75 470-125 159],91617,75470,125159,,2023-02-16T07:30:39Z,2021,2021-01-01,2021-12-31
30549137,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1990,SEX,FMLE,,,,,,,72 404 [58 439-92 252],72404,58439,92252,,2023-02-16T07:30:51Z,1990,1990-01-01,1990-12-31
30549138,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1991,SEX,FMLE,,,,,,,73 211 [59 863-91 484],73211,59863,91484,,2023-02-16T07:30:51Z,1991,1991-01-01,1991-12-31
30549139,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1992,SEX,FMLE,,,,,,,74 893 [61 916-91 894],74893,61916,91894,,2023-02-16T07:30:51Z,1992,1992-01-01,1992-12-31
30549140,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1993,SEX,FMLE,,,,,,,77 500 [65 014-93 544],77500,65014,93544,,2023-02-16T07:30:51Z,1993,1993-01-01,1993-12-31
30549141,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1994,SEX,FMLE,,,,,,,91 853 [78 090-110 014],91853,78090,110014,,2023-02-16T07:30:51Z,1994,1994-01-01,1994-12-31
30549142,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1995,SEX,FMLE,,,,,,,76 636 [65 101-90 994],76636,65101,90994,,2023-02-16T07:30:51Z,1995,1995-01-01,1995-12-31
30549143,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1996,SEX,FMLE,,,,,,,77 294 [66 048-91 021],77294,66048,91021,,2023-02-16T07:30:51Z,1996,1996-01-01,1996-12-31
30549144,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1997,SEX,FMLE,,,,,,,78 119 [67 194-91 099],78119,67194,91099,,2023-02-16T07:30:51Z,1997,1997-01-01,1997-12-31
30549145,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1998,SEX,FMLE,,,,,,,78 307 [67 569-90 826],78307,67569,90826,,2023-02-16T07:30:51Z,1998,1998-01-01,1998-12-31
30549146,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,1999,SEX,FMLE,,,,,,,78 321 [67 681-90 530],78321,67681,90530,,2023-02-16T07:30:51Z,1999,1999-01-01,1999-12-31
30549147,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2000,SEX,FMLE,,,,,,,78 350 [67 969-90 192],78350,67969,90192,,2023-02-16T07:30:51Z,2000,2000-01-01,2000-12-31
30549148,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2001,SEX,FMLE,,,,,,,78 311 [68 202-89 981],78311,68202,89981,,2023-02-16T07:30:51Z,2001,2001-01-01,2001-12-31
30549149,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2002,SEX,FMLE,,,,,,,78 271 [68 340-89 797],78271,68340,89797,,2023-02-16T07:30:51Z,2002,2002-01-01,2002-12-31
30549150,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2003,SEX,FMLE,,,,,,,78 304 [68 498-89 679],78304,68498,89679,,2023-02-16T07:30:51Z,2003,2003-01-01,2003-12-31
30549151,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2004,SEX,FMLE,,,,,,,77 956 [68 147-89 342],77956,68147,89342,,2023-02-16T07:30:51Z,2004,2004-01-01,2004-12-31
30549152,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2005,SEX,FMLE,,,,,,,77 796 [68 098-89 119],77796,68098,89119,,2023-02-16T07:30:51Z,2005,2005-01-01,2005-12-31
30549153,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2006,SEX,FMLE,,,,,,,77 653 [67 903-88 842],77653,67903,88842,,2023-02-16T07:30:51Z,2006,2006-01-01,2006-12-31
30549154,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2007,SEX,FMLE,,,,,,,77 362 [67 515-88 583],77362,67515,88583,,2023-02-16T07:30:51Z,2007,2007-01-01,2007-12-31
30549155,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2008,SEX,FMLE,,,,,,,77 036 [67 216-88 337],77036,67216,88337,,2023-02-16T07:30:51Z,2008,2008-01-01,2008-12-31
30549156,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2009,SEX,FMLE,,,,,,,76 841 [66 724-88 281],76841,66724,88281,,2023-02-16T07:30:51Z,2009,2009-01-01,2009-12-31
30549157,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2010,SEX,FMLE,,,,,,,76 620 [66 253-88 686],76620,66253,88686,,2023-02-16T07:30:51Z,2010,2010-01-01,2010-12-31
30549158,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2011,SEX,FMLE,,,,,,,76 591 [65 860-89 114],76591,65860,89114,,2023-02-16T07:30:51Z,2011,2011-01-01,2011-12-31
30549159,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2012,SEX,FMLE,,,,,,,76 804 [65 507-90 001],76804,65507,90001,,2023-02-16T07:30:51Z,2012,2012-01-01,2012-12-31
30549160,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2013,SEX,FMLE,,,,,,,77 173 [65 538-91 469],77173,65538,91469,,2023-02-16T07:30:51Z,2013,2013-01-01,2013-12-31
30549161,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2014,SEX,FMLE,,,,,,,77 713 [65 521-93 329],77713,65521,93329,,2023-02-16T07:30:51Z,2014,2014-01-01,2014-12-31
30549162,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2015,SEX,FMLE,,,,,,,78 182 [65 658-95 368],78182,65658,95368,,2023-02-16T07:30:51Z,2015,2015-01-01,2015-12-31
30549163,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2016,SEX,FMLE,,,,,,,78 633 [65 681-97 758],78633,65681,97758,,2023-02-16T07:30:51Z,2016,2016-01-01,2016-12-31
30549164,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2017,SEX,FMLE,,,,,,,79 261 [65 664-100 316],79261,65664,100316,,2023-02-16T07:30:51Z,2017,2017-01-01,2017-12-31
30549165,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2018,SEX,FMLE,,,,,,,79 904 [66 101-102 766],79904,66101,102766,,2023-02-16T07:30:51Z,2018,2018-01-01,2018-12-31
30549166,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2019,SEX,FMLE,,,,,,,80 655 [66 684-105 629],80655,66684,105629,,2023-02-16T07:30:51Z,2019,2019-01-01,2019-12-31
30549167,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2020,SEX,FMLE,,,,,,,80 979 [66 895-108 378],80979,66895,108378,,2023-02-16T07:30:51Z,2020,2020-01-01,2020-12-31
30549168,CHILDMORT_DEATHS_10TO14,REGION,AFR,,,YEAR,2021,SEX,FMLE,,,,,,,81 451 [67 262-110 724],81451,67262,110724,,2023-02-16T07:30:51Z,2021,2021-01-01,2021-12-31
30549575,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1990,SEX,BTSX,,,,,,,31 327 [29 992-32 858],31327,29992,32858,,2023-02-16T07:31:06Z,1990,1990-01-01,1990-12-31
30549576,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1991,SEX,BTSX,,,,,,,30 736 [29 472-32 191],30736,29472,32191,,2023-02-16T07:31:06Z,1991,1991-01-01,1991-12-31
30549577,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1992,SEX,BTSX,,,,,,,30 224 [28 996-31 621],30224,28996,31621,,2023-02-16T07:31:06Z,1992,1992-01-01,1992-12-31
30549578,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1993,SEX,BTSX,,,,,,,29 783 [28 585-31 147],29783,28585,31147,,2023-02-16T07:31:06Z,1993,1993-01-01,1993-12-31
30549579,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1994,SEX,BTSX,,,,,,,29 359 [28 188-30 677],29359,28188,30677,,2023-02-16T07:31:06Z,1994,1994-01-01,1994-12-31
30549580,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1995,SEX,BTSX,,,,,,,28 958 [27 830-30 241],28958,27830,30241,,2023-02-16T07:31:06Z,1995,1995-01-01,1995-12-31
30549581,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1996,SEX,BTSX,,,,,,,28 564 [27 476-29 800],28564,27476,29800,,2023-02-16T07:31:06Z,1996,1996-01-01,1996-12-31
30549582,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1997,SEX,BTSX,,,,,,,28 177 [27 124-29 365],28177,27124,29365,,2023-02-16T07:31:06Z,1997,1997-01-01,1997-12-31
30549583,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1998,SEX,BTSX,,,,,,,29 609 [28 073-31 256],29609,28073,31256,,2023-02-16T07:31:06Z,1998,1998-01-01,1998-12-31
30549584,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,1999,SEX,BTSX,,,,,,,27 444 [26 406-28 581],27444,26406,28581,,2023-02-16T07:31:06Z,1999,1999-01-01,1999-12-31
30549585,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2000,SEX,BTSX,,,,,,,27 107 [26 062-28 226],27107,26062,28226,,2023-02-16T07:31:06Z,2000,2000-01-01,2000-12-31
30549586,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2001,SEX,BTSX,,,,,,,26 871 [25 834-27 978],26871,25834,27978,,2023-02-16T07:31:06Z,2001,2001-01-01,2001-12-31
30549587,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2002,SEX,BTSX,,,,,,,26 411 [25 375-27 514],26411,25375,27514,,2023-02-16T07:31:06Z,2002,2002-01-01,2002-12-31
30549588,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2003,SEX,BTSX,,,,,,,26 056 [25 025-27 145],26056,25025,27145,,2023-02-16T07:31:06Z,2003,2003-01-01,2003-12-31
30549589,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2004,SEX,BTSX,,,,,,,25 953 [24 797-27 188],25953,24797,27188,,2023-02-16T07:31:06Z,2004,2004-01-01,2004-12-31
30549590,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2005,SEX,BTSX,,,,,,,25 451 [24 421-26 574],25451,24421,26574,,2023-02-16T07:31:06Z,2005,2005-01-01,2005-12-31
30549591,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2006,SEX,BTSX,,,,,,,24 899 [23 873-26 043],24899,23873,26043,,2023-02-16T07:31:06Z,2006,2006-01-01,2006-12-31
30549592,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2007,SEX,BTSX,,,,,,,24 464 [23 435-25 647],24464,23435,25647,,2023-02-16T07:31:06Z,2007,2007-01-01,2007-12-31
30549593,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2008,SEX,BTSX,,,,,,,24 014 [22 977-25 233],24014,22977,25233,,2023-02-16T07:31:06Z,2008,2008-01-01,2008-12-31
30549594,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2009,SEX,BTSX,,,,,,,23 563 [22 510-24 809],23563,22510,24809,,2023-02-16T07:31:06Z,2009,2009-01-01,2009-12-31
30549595,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2010,SEX,BTSX,,,,,,,31 335 [26 292-37 306],31335,26292,37306,,2023-02-16T07:31:06Z,2010,2010-01-01,2010-12-31
30549596,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2011,SEX,BTSX,,,,,,,22 627 [21 544-23 969],22627,21544,23969,,2023-02-16T07:31:06Z,2011,2011-01-01,2011-12-31
30549597,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2012,SEX,BTSX,,,,,,,22 212 [21 109-23 601],22212,21109,23601,,2023-02-16T07:31:06Z,2012,2012-01-01,2012-12-31
30549598,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2013,SEX,BTSX,,,,,,,21 819 [20 696-23 260],21819,20696,23260,,2023-02-16T07:31:06Z,2013,2013-01-01,2013-12-31
30549599,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2014,SEX,BTSX,,,,,,,21 471 [20 339-22 977],21471,20339,22977,,2023-02-16T07:31:06Z,2014,2014-01-01,2014-12-31
30549600,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2015,SEX,BTSX,,,,,,,21 168 [20 047-22 744],21168,20047,22744,,2023-02-16T07:31:06Z,2015,2015-01-01,2015-12-31
30549601,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2016,SEX,BTSX,,,,,,,20 940 [19 804-22 603],20940,19804,22603,,2023-02-16T07:31:06Z,2016,2016-01-01,2016-12-31
30549602,CHILDMORT_DEATHS_10TO14,REGION,AMR,,,YEAR,2017,SEX,BTSX,,,,,,,20 798 [19 667-22 531],20798,19667,22531,,2023-02-16T07:31:06Z,2017,2017-01-01,2017-12-31
