Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
30549255,WHOSIS_000003,REGION,AMR,,,YEAR,1990,SEX,BTSX,,,,,,,18.05 [17.2-18.93],18.04992,17.1981,18.9315,,2023-02-16T07:30:54Z,1990,1990-01-01,1990-12-31
30549256,WHOSIS_000003,REGION,AMR,,,YEAR,1991,SEX,BTSX,,,,,,,17.58 [16.75-18.43],17.58345,16.74659,18.43424,,2023-02-16T07:30:54Z,1991,1991-01-01,1991-12-31
30549257,WHOSIS_000003,REGION,AMR,,,YEAR,1992,SEX,BTSX,,,,,,,17.13 [16.3-17.95],17.12846,16.30189,17.94869,,2023-02-16T07:30:54Z,1992,1992-01-01,1992-12-31
30549258,WHOSIS_000003,REGION,AMR,,,YEAR,1993,SEX,BTSX,,,,,,,16.7 [15.89-17.51],16.696,15.88725,17.5137,,2023-02-16T07:30:54Z,1993,1993-01-01,1993-12-31
30549259,WHOSIS_000003,REGION,AMR,,,YEAR,1994,SEX,BTSX,,,,,,,16.22 [15.45-17.01],16.22389,15.452819999999999,17.00942,,2023-02-16T07:30:54Z,1994,1994-01-01,1994-12-31
30549260,WHOSIS_000003,REGION,AMR,,,YEAR,1995,SEX,BTSX,,,,,,,15.74 [14.96-16.51],15.74011,14.95813,16.50559,,2023-02-16T07:30:54Z,1995,1995-01-01,1995-12-31
30549261,WHOSIS_000003,REGION,AMR,,,YEAR,1996,SEX,BTSX,,,,,,,15.19 [14.44-15.92],15.19457,14.43837,15.92312,,2023-02-16T07:30:54Z,1996,1996-01-01,1996-12-31
30549262,WHOSIS_000003,REGION,AMR,,,YEAR,1997,SEX,BTSX,,,,,,,14.65 [13.93-15.37],14.65476,13.9308,15.37392,,2023-02-16T07:30:54Z,1997,1997-01-01,1997-12-31
30549263,WHOSIS_000003,REGION,AMR,,,YEAR,1998,SEX,BTSX,,,,,,,14.12 [13.43-14.82],14.12371,13.42791,14.82074,,2023-02-16T07:30:54Z,1998,1998-01-01,1998-12-31
30549264,WHOSIS_000003,REGION,AMR,,,YEAR,1999,SEX,BTSX,,,,,,,13.61 [12.96-14.27],13.61131,12.96214,14.26585,,2023-02-16T07:30:54Z,1999,1999-01-01,1999-12-31
30549265,WHOSIS_000003,REGION,AMR,,,YEAR,2000,SEX,BTSX,,,,,,,13.04 [12.44-13.65],13.04296,12.43732,13.64538,,2023-02-16T07:30:54Z,2000,2000-01-01,2000-12-31
30549266,WHOSIS_000003,REGION,AMR,,,YEAR,2001,SEX,BTSX,,,,,,,12.51 [11.95-13.07],12.50568,11.94735,13.06878,,2023-02-16T07:30:54Z,2001,2001-01-01,2001-12-31
30549267,WHOSIS_000003,REGION,AMR,,,YEAR,2002,SEX,BTSX,,,,,,,11.96 [11.46-12.49],11.96419,11.46361,12.48748,,2023-02-16T07:30:54Z,2002,2002-01-01,2002-12-31
30549268,WHOSIS_000003,REGION,AMR,,,YEAR,2003,SEX,BTSX,,,,,,,11.43 [10.99-11.91],11.4348,10.98697,11.91186,,2023-02-16T07:30:54Z,2003,2003-01-01,2003-12-31
30549269,WHOSIS_000003,REGION,AMR,,,YEAR,2004,SEX,BTSX,,,,,,,10.98 [10.57-11.42],10.97601,10.57428,11.41773,,2023-02-16T07:30:54Z,2004,2004-01-01,2004-12-31
30549270,WHOSIS_000003,REGION,AMR,,,YEAR,2005,SEX,BTSX,,,,,,,10.54 [10.18-10.95],10.53869,10.17811,10.95178,,2023-02-16T07:30:54Z,2005,2005-01-01,2005-12-31
30549271,WHOSIS_000003,REGION,AMR,,,YEAR,2006,SEX,BTSX,,,,,,,10.13 [9.8-10.51],10.12808,9.80206,10.50548,,2023-02-16T07:30:54Z,2006,2006-01-01,2006-12-31
30549272,WHOSIS_000003,REGION,AMR,,,YEAR,2007,SEX,BTSX,,,,,,,9.79 [9.5-10.13],9.79435,9.49981,10.13342,,2023-02-16T07:30:54Z,2007,2007-01-01,2007-12-31
30549273,WHOSIS_000003,REGION,AMR,,,YEAR,2008,SEX,BTSX,,,,,,,9.53 [9.26-9.85],9.53383,9.26454,9.84946,,2023-02-16T07:30:54Z,2008,2008-01-01,2008-12-31
30549274,WHOSIS_000003,REGION,AMR,,,YEAR,2009,SEX,BTSX,,,,,,,9.31 [9.06-9.61],9.31463,9.06188,9.61268,,2023-02-16T07:30:54Z,2009,2009-01-01,2009-12-31
30549275,WHOSIS_000003,REGION,AMR,,,YEAR,2010,SEX,BTSX,,,,,,,9.14 [8.89-9.43],9.13718,8.89404,9.43139,,2023-02-16T07:30:54Z,2010,2010-01-01,2010-12-31
30549276,WHOSIS_000003,REGION,AMR,,,YEAR,2011,SEX,BTSX,,,,,,,8.94 [8.7-9.23],8.93837,8.7004,9.22987,,2023-02-16T07:30:55Z,2011,2011-01-01,2011-12-31
30549277,WHOSIS_000003,REGION,AMR,,,YEAR,2012,SEX,BTSX,,,,,,,8.75 [8.52-9.05],8.74815,8.51591,9.04695,,2023-02-16T07:30:55Z,2012,2012-01-01,2012-12-31
30549278,WHOSIS_000003,REGION,AMR,,,YEAR,2013,SEX,BTSX,,,,,,,8.55 [8.31-8.86],8.54816,8.31359,8.86139,,2023-02-16T07:30:55Z,2013,2013-01-01,2013-12-31
30549279,WHOSIS_000003,REGION,AMR,,,YEAR,2014,SEX,BTSX,,,,,,,8.33 [8.1-8.66],8.33259,8.09556,8.65503,,2023-02-16T07:30:55Z,2014,2014-01-01,2014-12-31
30549280,WHOSIS_000003,REGION,AMR,,,YEAR,2015,SEX,BTSX,,,,,,,8.3 [8.04-8.64],8.29757,8.04097,8.64383,,2023-02-16T07:30:55Z,2015,2015-01-01,2015-12-31
30549281,WHOSIS_000003,REGION,AMR,,,YEAR,2016,SEX,BTSX,,,,,,,8.33 [8.06-8.71],8.32654,8.05506,8.70567,,2023-02-16T07:30:55Z,2016,2016-01-01,2016-12-31
30549282,WHOSIS_000003,REGION,AMR,,,YEAR,2017,SEX,BTSX,,,,,,,8.11 [7.82-8.54],8.11339,7.81776,8.53836,,2023-02-16T07:30:55Z,2017,2017-01-01,2017-12-31
30549283,WHOSIS_000003,REGION,AMR,,,YEAR,2018,SEX,BTSX,,,,,,,7.99 [7.66-8.48],7.9927,7.66287,8.48416,,2023-02-16T07:30:55Z,2018,2018-01-01,2018-12-31
30549284,WHOSIS_000003,REGION,AMR,,,YEAR,2019,SEX,BTSX,,,,,,,7.79 [7.41-8.37],7.79005,7.41242,8.37128,,2023-02-16T07:30:55Z,2019,2019-01-01,2019-12-31
30549285,WHOSIS_000003,REGION,AMR,,,YEAR,2020,SEX,BTSX,,,,,,,7.57 [7.12-8.26],7.56882,7.12414,8.26173,,2023-02-16T07:30:55Z,2020,2020-01-01,2020-12-31
30549286,WHOSIS_000003,REGION,AMR,,,YEAR,2021,SEX,BTSX,,,,,,,7.32 [6.8-8.13],7.31533,6.79629,8.13427,,2023-02-16T07:30:55Z,2021,2021-01-01,2021-12-31
30552681,WHOSIS_000003,REGION,SEAR,,,YEAR,1990,SEX,BTSX,,,,,,,52.95 [50.61-55.33],52.94841,50.60606,55.33042,,2023-02-16T07:32:41Z,1990,1990-01-01,1990-12-31
30552682,WHOSIS_000003,REGION,SEAR,,,YEAR,1991,SEX,BTSX,,,,,,,51.65 [49.34-53.98],51.65054,49.33892,53.98249,,2023-02-16T07:32:41Z,1991,1991-01-01,1991-12-31
30552683,WHOSIS_000003,REGION,SEAR,,,YEAR,1992,SEX,BTSX,,,,,,,50.44 [48.16-52.73],50.43691,48.16038,52.73485,,2023-02-16T07:32:41Z,1992,1992-01-01,1992-12-31
30552684,WHOSIS_000003,REGION,SEAR,,,YEAR,1993,SEX,BTSX,,,,,,,49.21 [46.99-51.47],49.21481,46.9852,51.46909,,2023-02-16T07:32:41Z,1993,1993-01-01,1993-12-31
30552685,WHOSIS_000003,REGION,SEAR,,,YEAR,1994,SEX,BTSX,,,,,,,48.05 [45.88-50.25],48.05362,45.87727,50.25099,,2023-02-16T07:32:41Z,1994,1994-01-01,1994-12-31
30552686,WHOSIS_000003,REGION,SEAR,,,YEAR,1995,SEX,BTSX,,,,,,,46.88 [44.78-49.03],46.87559,44.78455,49.02565,,2023-02-16T07:32:41Z,1995,1995-01-01,1995-12-31
30552687,WHOSIS_000003,REGION,SEAR,,,YEAR,1996,SEX,BTSX,,,,,,,45.64 [43.62-47.77],45.64249,43.61909,47.77121,,2023-02-16T07:32:41Z,1996,1996-01-01,1996-12-31
30552688,WHOSIS_000003,REGION,SEAR,,,YEAR,1997,SEX,BTSX,,,,,,,44.4 [42.42-46.5],44.4031,42.42268,46.49575,,2023-02-16T07:32:41Z,1997,1997-01-01,1997-12-31
30552689,WHOSIS_000003,REGION,SEAR,,,YEAR,1998,SEX,BTSX,,,,,,,43.18 [41.23-45.24],43.18003,41.2342,45.24214,,2023-02-16T07:32:41Z,1998,1998-01-01,1998-12-31
30552690,WHOSIS_000003,REGION,SEAR,,,YEAR,1999,SEX,BTSX,,,,,,,41.94 [40.04-43.93],41.93655,40.03739,43.93494,,2023-02-16T07:32:41Z,1999,1999-01-01,1999-12-31
30552691,WHOSIS_000003,REGION,SEAR,,,YEAR,2000,SEX,BTSX,,,,,,,40.64 [38.77-42.55],40.63573,38.76926,42.54829,,2023-02-16T07:32:41Z,2000,2000-01-01,2000-12-31
30552692,WHOSIS_000003,REGION,SEAR,,,YEAR,2001,SEX,BTSX,,,,,,,39.3 [37.5-41.15],39.30265,37.49985,41.15413,,2023-02-16T07:32:41Z,2001,2001-01-01,2001-12-31
30552693,WHOSIS_000003,REGION,SEAR,,,YEAR,2002,SEX,BTSX,,,,,,,37.94 [36.2-39.74],37.94403,36.20358,39.74482,,2023-02-16T07:32:41Z,2002,2002-01-01,2002-12-31
30552694,WHOSIS_000003,REGION,SEAR,,,YEAR,2003,SEX,BTSX,,,,,,,36.62 [34.89-38.39],36.61933,34.88819,38.38654,,2023-02-16T07:32:41Z,2003,2003-01-01,2003-12-31
30552695,WHOSIS_000003,REGION,SEAR,,,YEAR,2004,SEX,BTSX,,,,,,,35.36 [33.66-37.13],35.35658,33.6556,37.1284,,2023-02-16T07:32:41Z,2004,2004-01-01,2004-12-31
30552696,WHOSIS_000003,REGION,SEAR,,,YEAR,2005,SEX,BTSX,,,,,,,34.11 [32.44-35.88],34.1059,32.44472,35.87812,,2023-02-16T07:32:41Z,2005,2005-01-01,2005-12-31
30552697,WHOSIS_000003,REGION,SEAR,,,YEAR,2006,SEX,BTSX,,,,,,,32.96 [31.31-34.71],32.96048,31.31028,34.70579,,2023-02-16T07:32:41Z,2006,2006-01-01,2006-12-31
30552698,WHOSIS_000003,REGION,SEAR,,,YEAR,2007,SEX,BTSX,,,,,,,31.88 [30.29-33.57],31.87539,30.28558,33.56936,,2023-02-16T07:32:41Z,2007,2007-01-01,2007-12-31
30552699,WHOSIS_000003,REGION,SEAR,,,YEAR,2008,SEX,BTSX,,,,,,,30.83 [29.27-32.49],30.83485,29.2725,32.48625,,2023-02-16T07:32:41Z,2008,2008-01-01,2008-12-31
30552700,WHOSIS_000003,REGION,SEAR,,,YEAR,2009,SEX,BTSX,,,,,,,29.77 [28.25-31.37],29.77268,28.25428,31.37443,,2023-02-16T07:32:41Z,2009,2009-01-01,2009-12-31
30552701,WHOSIS_000003,REGION,SEAR,,,YEAR,2010,SEX,BTSX,,,,,,,28.67 [27.24-30.16],28.67003,27.23725,30.15924,,2023-02-16T07:32:41Z,2010,2010-01-01,2010-12-31
30552702,WHOSIS_000003,REGION,SEAR,,,YEAR,2011,SEX,BTSX,,,,,,,27.51 [26.17-28.94],27.51304,26.17158,28.94092,,2023-02-16T07:32:41Z,2011,2011-01-01,2011-12-31
30552703,WHOSIS_000003,REGION,SEAR,,,YEAR,2012,SEX,BTSX,,,,,,,26.41 [25.12-27.75],26.4085,25.12376,27.75414,,2023-02-16T07:32:41Z,2012,2012-01-01,2012-12-31
30552704,WHOSIS_000003,REGION,SEAR,,,YEAR,2013,SEX,BTSX,,,,,,,25.36 [24.11-26.64],25.35838,24.11403,26.63971,,2023-02-16T07:32:41Z,2013,2013-01-01,2013-12-31
30552705,WHOSIS_000003,REGION,SEAR,,,YEAR,2014,SEX,BTSX,,,,,,,24.29 [23.09-25.51],24.28549,23.08941,25.50685,,2023-02-16T07:32:41Z,2014,2014-01-01,2014-12-31
30552706,WHOSIS_000003,REGION,SEAR,,,YEAR,2015,SEX,BTSX,,,,,,,23.3 [22.11-24.52],23.29624,22.11416,24.51582,,2023-02-16T07:32:41Z,2015,2015-01-01,2015-12-31
30552707,WHOSIS_000003,REGION,SEAR,,,YEAR,2016,SEX,BTSX,,,,,,,22.32 [21.14-23.57],22.31565,21.1386,23.56585,,2023-02-16T07:32:41Z,2016,2016-01-01,2016-12-31
30552708,WHOSIS_000003,REGION,SEAR,,,YEAR,2017,SEX,BTSX,,,,,,,21.34 [20.15-22.62],21.33817,20.14515,22.61638,,2023-02-16T07:32:41Z,2017,2017-01-01,2017-12-31
30552709,WHOSIS_000003,REGION,SEAR,,,YEAR,2018,SEX,BTSX,,,,,,,20.38 [19.14-21.74],20.38155,19.13783,21.74002,,2023-02-16T07:32:41Z,2018,2018-01-01,2018-12-31
30552710,WHOSIS_000003,REGION,SEAR,,,YEAR,2019,SEX,BTSX,,,,,,,19.25 [17.96-20.69],19.25413,17.95593,20.69416,,2023-02-16T07:32:42Z,2019,2019-01-01,2019-12-31
30552711,WHOSIS_000003,REGION,SEAR,,,YEAR,2020,SEX,BTSX,,,,,,,18.2 [16.82-19.78],18.19809,16.8157,19.77937,,2023-02-16T07:32:42Z,2020,2020-01-01,2020-12-31
30552712,WHOSIS_000003,REGION,SEAR,,,YEAR,2021,SEX,BTSX,,,,,,,17.28 [15.77-19.03],17.27865,15.76628,19.03012,,2023-02-16T07:32:42Z,2021,2021-01-01,2021-12-31
30553823,WHOSIS_000003,REGION,WPR,,,YEAR,1990,SEX,BTSX,,,,,,,26.94 [24.37-29.85],26.94313,24.37037,29.84569,,2023-02-16T07:33:14Z,1990,1990-01-01,1990-12-31
30553824,WHOSIS_000003,REGION,WPR,,,YEAR,1991,SEX,BTSX,,,,,,,26.2 [24.07-28.58],26.19574,24.07029,28.58312,,2023-02-16T07:33:14Z,1991,1991-01-01,1991-12-31
30553825,WHOSIS_000003,REGION,WPR,,,YEAR,1992,SEX,BTSX,,,,,,,25.62 [23.69-27.76],25.61857,23.69168,27.75895,,2023-02-16T07:33:14Z,1992,1992-01-01,1992-12-31
30553826,WHOSIS_000003,REGION,WPR,,,YEAR,1993,SEX,BTSX,,,,,,,24.98 [23.23-26.92],24.97743,23.22709,26.92232,,2023-02-16T07:33:14Z,1993,1993-01-01,1993-12-31
30553827,WHOSIS_000003,REGION,WPR,,,YEAR,1994,SEX,BTSX,,,,,,,24.17 [22.49-25.99],24.16506,22.48713,25.9933,,2023-02-16T07:33:14Z,1994,1994-01-01,1994-12-31
30553828,WHOSIS_000003,REGION,WPR,,,YEAR,1995,SEX,BTSX,,,,,,,23.32 [21.73-25.04],23.31516,21.72527,25.03655,,2023-02-16T07:33:14Z,1995,1995-01-01,1995-12-31
30553829,WHOSIS_000003,REGION,WPR,,,YEAR,1996,SEX,BTSX,,,,,,,22.37 [20.83-23.94],22.37141,20.83382,23.94173,,2023-02-16T07:33:14Z,1996,1996-01-01,1996-12-31
30553830,WHOSIS_000003,REGION,WPR,,,YEAR,1997,SEX,BTSX,,,,,,,21.4 [19.92-22.95],21.40325,19.92062,22.95213,,2023-02-16T07:33:14Z,1997,1997-01-01,1997-12-31
30553831,WHOSIS_000003,REGION,WPR,,,YEAR,1998,SEX,BTSX,,,,,,,20.49 [19.1-21.99],20.48658,19.09571,21.98588,,2023-02-16T07:33:14Z,1998,1998-01-01,1998-12-31
30553832,WHOSIS_000003,REGION,WPR,,,YEAR,1999,SEX,BTSX,,,,,,,19.67 [18.33-21.1],19.66925,18.33311,21.09814,,2023-02-16T07:33:14Z,1999,1999-01-01,1999-12-31
30553833,WHOSIS_000003,REGION,WPR,,,YEAR,2000,SEX,BTSX,,,,,,,18.87 [17.6-20.25],18.87294,17.601680000000002,20.25356,,2023-02-16T07:33:14Z,2000,2000-01-01,2000-12-31
30553834,WHOSIS_000003,REGION,WPR,,,YEAR,2001,SEX,BTSX,,,,,,,17.77 [16.61-19.02],17.77032,16.61013,19.02131,,2023-02-16T07:33:14Z,2001,2001-01-01,2001-12-31
30553835,WHOSIS_000003,REGION,WPR,,,YEAR,2002,SEX,BTSX,,,,,,,16.66 [15.57-17.84],16.65639,15.57065,17.84151,,2023-02-16T07:33:14Z,2002,2002-01-01,2002-12-31
30553836,WHOSIS_000003,REGION,WPR,,,YEAR,2003,SEX,BTSX,,,,,,,15.51 [14.51-16.59],15.51464,14.50976,16.593139999999998,,2023-02-16T07:33:14Z,2003,2003-01-01,2003-12-31
30553837,WHOSIS_000003,REGION,WPR,,,YEAR,2004,SEX,BTSX,,,,,,,14.38 [13.45-15.38],14.38224,13.44812,15.38333,,2023-02-16T07:33:14Z,2004,2004-01-01,2004-12-31
30553838,WHOSIS_000003,REGION,WPR,,,YEAR,2005,SEX,BTSX,,,,,,,13.31 [12.41-14.24],13.30787,12.41232,14.23935,,2023-02-16T07:33:14Z,2005,2005-01-01,2005-12-31
30553839,WHOSIS_000003,REGION,WPR,,,YEAR,2006,SEX,BTSX,,,,,,,12.28 [11.46-13.1],12.27836,11.45585,13.10255,,2023-02-16T07:33:14Z,2006,2006-01-01,2006-12-31
30553840,WHOSIS_000003,REGION,WPR,,,YEAR,2007,SEX,BTSX,,,,,,,11.33 [10.56-12.1],11.32569,10.56492,12.10038,,2023-02-16T07:33:14Z,2007,2007-01-01,2007-12-31
30553841,WHOSIS_000003,REGION,WPR,,,YEAR,2008,SEX,BTSX,,,,,,,10.48 [9.79-11.19],10.47806,9.78902,11.19077,,2023-02-16T07:33:14Z,2008,2008-01-01,2008-12-31
30553842,WHOSIS_000003,REGION,WPR,,,YEAR,2009,SEX,BTSX,,,,,,,9.74 [9.11-10.39],9.73798,9.1062,10.38911,,2023-02-16T07:33:14Z,2009,2009-01-01,2009-12-31
30553843,WHOSIS_000003,REGION,WPR,,,YEAR,2010,SEX,BTSX,,,,,,,9.07 [8.5-9.7],9.07477,8.5007,9.698,,2023-02-16T07:33:14Z,2010,2010-01-01,2010-12-31
30553844,WHOSIS_000003,REGION,WPR,,,YEAR,2011,SEX,BTSX,,,,,,,8.49 [7.97-9.06],8.49145,7.96528,9.06349,,2023-02-16T07:33:14Z,2011,2011-01-01,2011-12-31
30553845,WHOSIS_000003,REGION,WPR,,,YEAR,2012,SEX,BTSX,,,,,,,7.94 [7.43-8.49],7.93684,7.42631,8.48555,,2023-02-16T07:33:14Z,2012,2012-01-01,2012-12-31
30553846,WHOSIS_000003,REGION,WPR,,,YEAR,2013,SEX,BTSX,,,,,,,7.52 [7.04-8.04],7.51726,7.03553,8.03928,,2023-02-16T07:33:15Z,2013,2013-01-01,2013-12-31
30553847,WHOSIS_000003,REGION,WPR,,,YEAR,2014,SEX,BTSX,,,,,,,7.06 [6.6-7.58],7.06458,6.60477,7.58491,,2023-02-16T07:33:15Z,2014,2014-01-01,2014-12-31
30553848,WHOSIS_000003,REGION,WPR,,,YEAR,2015,SEX,BTSX,,,,,,,6.73 [6.27-7.26],6.7264,6.27112,7.25778,,2023-02-16T07:33:15Z,2015,2015-01-01,2015-12-31
30553849,WHOSIS_000003,REGION,WPR,,,YEAR,2016,SEX,BTSX,,,,,,,6.32 [5.87-6.85],6.31605,5.86533,6.84588,,2023-02-16T07:33:15Z,2016,2016-01-01,2016-12-31
30553850,WHOSIS_000003,REGION,WPR,,,YEAR,2017,SEX,BTSX,,,,,,,5.98 [5.53-6.54],5.97831,5.52904,6.53671,,2023-02-16T07:33:15Z,2017,2017-01-01,2017-12-31
30553851,WHOSIS_000003,REGION,WPR,,,YEAR,2018,SEX,BTSX,,,,,,,5.87 [5.39-6.51],5.8701,5.38721,6.50998,,2023-02-16T07:33:15Z,2018,2018-01-01,2018-12-31
30553852,WHOSIS_000003,REGION,WPR,,,YEAR,2019,SEX,BTSX,,,,,,,5.67 [5.15-6.39],5.67401,5.14819,6.39094,,2023-02-16T07:33:15Z,2019,2019-01-01,2019-12-31
30553853,WHOSIS_000003,REGION,WPR,,,YEAR,2020,SEX,BTSX,,,,,,,5.66 [5.06-6.52],5.65813,5.05543,6.51801,,2023-02-16T07:33:15Z,2020,2020-01-01,2020-12-31
30553854,WHOSIS_000003,REGION,WPR,,,YEAR,2021,SEX,BTSX,,,,,,,5.58 [4.9-6.58],5.57967,4.90012,6.57795,,2023-02-16T07:33:15Z,2021,2021-01-01,2021-12-31
30554965,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1990,SEX,BTSX,,,,,,,36.62 [35.49-37.86],36.61826,35.49418,37.86262,,2023-02-16T07:33:46Z,1990,1990-01-01,1990-12-31
30554966,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1991,SEX,BTSX,,,,,,,36.4 [35.35-37.53],36.39563,35.35064,37.53378,,2023-02-16T07:33:46Z,1991,1991-01-01,1991-12-31
30554967,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1992,SEX,BTSX,,,,,,,35.98 [34.96-37.08],35.97809,34.96344,37.07672,,2023-02-16T07:33:46Z,1992,1992-01-01,1992-12-31
30554968,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1993,SEX,BTSX,,,,,,,35.5 [34.52-36.57],35.50323,34.51748,36.57081,,2023-02-16T07:33:46Z,1993,1993-01-01,1993-12-31
30554969,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1994,SEX,BTSX,,,,,,,35 [34.04-36.04],34.99984,34.04111,36.04105,,2023-02-16T07:33:46Z,1994,1994-01-01,1994-12-31
30554970,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1995,SEX,BTSX,,,,,,,34.42 [33.49-35.45],34.4222,33.48571,35.44818,,2023-02-16T07:33:46Z,1995,1995-01-01,1995-12-31
30554971,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1996,SEX,BTSX,,,,,,,33.77 [32.85-34.77],33.76832,32.85446,34.7678,,2023-02-16T07:33:47Z,1996,1996-01-01,1996-12-31
30554972,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1997,SEX,BTSX,,,,,,,33.08 [32.2-34.06],33.08183,32.19874,34.05839,,2023-02-16T07:33:47Z,1997,1997-01-01,1997-12-31
30554973,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1998,SEX,BTSX,,,,,,,32.34 [31.48-33.28],32.34243,31.47594,33.28287,,2023-02-16T07:33:47Z,1998,1998-01-01,1998-12-31
30554974,WHOSIS_000003,REGION,GLOBAL,,,YEAR,1999,SEX,BTSX,,,,,,,31.59 [30.74-32.5],31.5872,30.7445,32.50198,,2023-02-16T07:33:47Z,1999,1999-01-01,1999-12-31
30554975,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2000,SEX,BTSX,,,,,,,30.69 [29.89-31.56],30.68965,29.88944,31.56059,,2023-02-16T07:33:47Z,2000,2000-01-01,2000-12-31
30554976,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2001,SEX,BTSX,,,,,,,29.9 [29.13-30.75],29.89911,29.12911,30.7546,,2023-02-16T07:33:47Z,2001,2001-01-01,2001-12-31
30554977,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2002,SEX,BTSX,,,,,,,28.99 [28.25-29.82],28.99284,28.24566,29.81674,,2023-02-16T07:33:47Z,2002,2002-01-01,2002-12-31
30554978,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2003,SEX,BTSX,,,,,,,28.06 [27.34-28.85],28.0551,27.33609,28.85308,,2023-02-16T07:33:47Z,2003,2003-01-01,2003-12-31
30554979,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2004,SEX,BTSX,,,,,,,27.1 [26.41-27.88],27.1018,26.40612,27.87886,,2023-02-16T07:33:47Z,2004,2004-01-01,2004-12-31
30554980,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2005,SEX,BTSX,,,,,,,26.19 [25.51-26.96],26.1936,25.5113,26.95957,,2023-02-16T07:33:47Z,2005,2005-01-01,2005-12-31
30554981,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2006,SEX,BTSX,,,,,,,25.31 [24.65-26.06],25.305,24.64558,26.06134,,2023-02-16T07:33:47Z,2006,2006-01-01,2006-12-31
30554982,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2007,SEX,BTSX,,,,,,,24.49 [23.86-25.23],24.49326,23.85632,25.22751,,2023-02-16T07:33:47Z,2007,2007-01-01,2007-12-31
30554983,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2008,SEX,BTSX,,,,,,,23.69 [23.08-24.41],23.68831,23.08186,24.40992,,2023-02-16T07:33:47Z,2008,2008-01-01,2008-12-31
30554984,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2009,SEX,BTSX,,,,,,,23.01 [22.41-23.73],23.01382,22.40877,23.73444,,2023-02-16T07:33:47Z,2009,2009-01-01,2009-12-31
30554985,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2010,SEX,BTSX,,,,,,,22.4 [21.81-23.11],22.39599,21.80825,23.11044,,2023-02-16T07:33:47Z,2010,2010-01-01,2010-12-31
30554986,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2011,SEX,BTSX,,,,,,,21.79 [21.21-22.52],21.79054,21.21202,22.51921,,2023-02-16T07:33:47Z,2011,2011-01-01,2011-12-31
30554987,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2012,SEX,BTSX,,,,,,,21.03 [20.46-21.77],21.03255,20.46441,21.76655,,2023-02-16T07:33:47Z,2012,2012-01-01,2012-12-31
30554988,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2013,SEX,BTSX,,,,,,,20.55 [19.97-21.33],20.55494,19.9709,21.3294,,2023-02-16T07:33:47Z,2013,2013-01-01,2013-12-31
30554989,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2014,SEX,BTSX,,,,,,,19.9 [19.3-20.72],19.90091,19.30448,20.72261,,2023-02-16T07:33:47Z,2014,2014-01-01,2014-12-31
30554990,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2015,SEX,BTSX,,,,,,,19.52 [18.9-20.42],19.51658,18.90046,20.41757,,2023-02-16T07:33:47Z,2015,2015-01-01,2015-12-31
30554991,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2016,SEX,BTSX,,,,,,,19 [18.35-19.99],18.99592,18.34851,19.99427,,2023-02-16T07:33:47Z,2016,2016-01-01,2016-12-31
30554992,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2017,SEX,BTSX,,,,,,,18.53 [17.85-19.63],18.52934,17.84554,19.63357,,2023-02-16T07:33:47Z,2017,2017-01-01,2017-12-31
30554993,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2018,SEX,BTSX,,,,,,,18.41 [17.66-19.67],18.40536,17.65802,19.67458,,2023-02-16T07:33:47Z,2018,2018-01-01,2018-12-31
30554994,WHOSIS_000003,REGION,GLOBAL,,,YEAR,2019,SEX,BTSX,,,,,,,18.05 [17.23-19.5],18.05215,17.2324,19.49976,,2023-02-16T07:33:47Z,2019,2019-01-01,2019-12-31
