Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
30552677,WHOSIS_000014,REGION,SEAR,,,YEAR,2018,SEX,BTSX,,,,,,,14.07 [12.88-15.49],14.06664,12.87823,15.48899,,2023-02-16T07:32:41Z,2018,2018-01-01,2018-12-31
30552678,WHOSIS_000014,REGION,SEAR,,,YEAR,2019,SEX,BTSX,,,,,,,13.39 [12.18-14.86],13.38552,12.17725,14.85878,,2023-02-16T07:32:41Z,2019,2019-01-01,2019-12-31
30552679,WHOSIS_000014,REGION,SEAR,,,YEAR,2020,SEX,BTSX,,,,,,,12.87 [11.58-14.49],12.87463,11.5795,14.48694,,2023-02-16T07:32:41Z,2020,2020-01-01,2020-12-31
30552680,WHOSIS_000014,REGION,SEAR,,,YEAR,2021,SEX,BTSX,,,,,,,12.47 [11.04-14.24],12.46872,11.03787,14.23697,,2023-02-16T07:32:41Z,2021,2021-01-01,2021-12-31
30553801,WHOSIS_000014,REGION,WPR,,,YEAR,2000,SEX,BTSX,,,,,,,13.58 [12.53-14.83],13.575,12.53435,14.82604,,2023-02-16T07:33:13Z,2000,2000-01-01,2000-12-31
30553802,WHOSIS_000014,REGION,WPR,,,YEAR,2001,SEX,BTSX,,,,,,,13.53 [12.41-14.84],13.53005,12.40694,14.8428,,2023-02-16T07:33:13Z,2001,2001-01-01,2001-12-31
30553803,WHOSIS_000014,REGION,WPR,,,YEAR,2002,SEX,BTSX,,,,,,,13.52 [12.28-15.01],13.52345,12.27539,15.00704,,2023-02-16T07:33:13Z,2002,2002-01-01,2002-12-31
30553804,WHOSIS_000014,REGION,WPR,,,YEAR,2003,SEX,BTSX,,,,,,,13.38 [12.07-14.97],13.3764,12.06966,14.96664,,2023-02-16T07:33:13Z,2003,2003-01-01,2003-12-31
30553805,WHOSIS_000014,REGION,WPR,,,YEAR,2004,SEX,BTSX,,,,,,,12.95 [11.62-14.57],12.94745,11.62351,14.57037,,2023-02-16T07:33:13Z,2004,2004-01-01,2004-12-31
30553806,WHOSIS_000014,REGION,WPR,,,YEAR,2005,SEX,BTSX,,,,,,,12.44 [11.16-14.01],12.44237,11.164,14.00749,,2023-02-16T07:33:13Z,2005,2005-01-01,2005-12-31
30553807,WHOSIS_000014,REGION,WPR,,,YEAR,2006,SEX,BTSX,,,,,,,11.87 [10.71-13.28],11.87111,10.7145,13.27517,,2023-02-16T07:33:13Z,2006,2006-01-01,2006-12-31
30553808,WHOSIS_000014,REGION,WPR,,,YEAR,2007,SEX,BTSX,,,,,,,11.32 [10.29-12.56],11.32375,10.29109,12.55699,,2023-02-16T07:33:13Z,2007,2007-01-01,2007-12-31
30553809,WHOSIS_000014,REGION,WPR,,,YEAR,2008,SEX,BTSX,,,,,,,10.83 [9.96-11.83],10.83145,9.96498,11.83147,,2023-02-16T07:33:13Z,2008,2008-01-01,2008-12-31
30553810,WHOSIS_000014,REGION,WPR,,,YEAR,2009,SEX,BTSX,,,,,,,10.37 [9.69-11.16],10.37139,9.69233,11.158,,2023-02-16T07:33:13Z,2009,2009-01-01,2009-12-31
30553811,WHOSIS_000014,REGION,WPR,,,YEAR,2010,SEX,BTSX,,,,,,,9.86 [9.25-10.58],9.85571,9.24709,10.58232,,2023-02-16T07:33:13Z,2010,2010-01-01,2010-12-31
30553812,WHOSIS_000014,REGION,WPR,,,YEAR,2011,SEX,BTSX,,,,,,,9.39 [8.87-9.98],9.38592,8.87385,9.98289,,2023-02-16T07:33:13Z,2011,2011-01-01,2011-12-31
30553813,WHOSIS_000014,REGION,WPR,,,YEAR,2012,SEX,BTSX,,,,,,,8.97 [8.65-9.36],8.96702,8.6506,9.36463,,2023-02-16T07:33:13Z,2012,2012-01-01,2012-12-31
30553814,WHOSIS_000014,REGION,WPR,,,YEAR,2013,SEX,BTSX,,,,,,,8.56 [8.25-8.95],8.55513,8.24711,8.94672,,2023-02-16T07:33:13Z,2013,2013-01-01,2013-12-31
30553815,WHOSIS_000014,REGION,WPR,,,YEAR,2014,SEX,BTSX,,,,,,,7.99 [7.69-8.38],7.99403,7.69418,8.38172,,2023-02-16T07:33:13Z,2014,2014-01-01,2014-12-31
30553816,WHOSIS_000014,REGION,WPR,,,YEAR,2015,SEX,BTSX,,,,,,,7.65 [7.34-8.05],7.64712,7.3376,8.04628,,2023-02-16T07:33:13Z,2015,2015-01-01,2015-12-31
30553817,WHOSIS_000014,REGION,WPR,,,YEAR,2016,SEX,BTSX,,,,,,,7.03 [6.73-7.44],7.02893,6.73319,7.43661,,2023-02-16T07:33:14Z,2016,2016-01-01,2016-12-31
30553818,WHOSIS_000014,REGION,WPR,,,YEAR,2017,SEX,BTSX,,,,,,,6.64 [6.33-7.06],6.63955,6.33377,7.05706,,2023-02-16T07:33:14Z,2017,2017-01-01,2017-12-31
30553819,WHOSIS_000014,REGION,WPR,,,YEAR,2018,SEX,BTSX,,,,,,,6.44 [6.02-6.99],6.43636,6.01944,6.99179,,2023-02-16T07:33:14Z,2018,2018-01-01,2018-12-31
30553820,WHOSIS_000014,REGION,WPR,,,YEAR,2019,SEX,BTSX,,,,,,,6.23 [5.71-6.92],6.23374,5.70674,6.92185,,2023-02-16T07:33:14Z,2019,2019-01-01,2019-12-31
30553821,WHOSIS_000014,REGION,WPR,,,YEAR,2020,SEX,BTSX,,,,,,,6.13 [5.52-6.93],6.13033,5.52423,6.92851,,2023-02-16T07:33:14Z,2020,2020-01-01,2020-12-31
30553822,WHOSIS_000014,REGION,WPR,,,YEAR,2021,SEX,BTSX,,,,,,,6.02 [5.37-6.9],6.02001,5.36877,6.9014,,2023-02-16T07:33:14Z,2021,2021-01-01,2021-12-31
30554943,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2000,SEX,BTSX,,,,,,,21.33 [19.84-23.72],21.33095,19.84454,23.72295,,2023-02-16T07:33:46Z,2000,2000-01-01,2000-12-31
30554944,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2001,SEX,BTSX,,,,,,,21.1 [19.72-23.28],21.09873,19.72394,23.28293,,2023-02-16T07:33:46Z,2001,2001-01-01,2001-12-31
30554945,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2002,SEX,BTSX,,,,,,,20.78 [19.53-22.76],20.77883,19.53388,22.76345,,2023-02-16T07:33:46Z,2002,2002-01-01,2002-12-31
30554946,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2003,SEX,BTSX,,,,,,,20.4 [19.25-22.18],20.40122,19.25349,22.17996,,2023-02-16T07:33:46Z,2003,2003-01-01,2003-12-31
30554947,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2004,SEX,BTSX,,,,,,,19.93 [18.86-21.56],19.93289,18.8633,21.56258,,2023-02-16T07:33:46Z,2004,2004-01-01,2004-12-31
30554948,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2005,SEX,BTSX,,,,,,,19.4 [18.4-20.93],19.39516,18.39996,20.92504,,2023-02-16T07:33:46Z,2005,2005-01-01,2005-12-31
30554949,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2006,SEX,BTSX,,,,,,,18.83 [17.93-20.25],18.82628,17.93179,20.25302,,2023-02-16T07:33:46Z,2006,2006-01-01,2006-12-31
30554950,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2007,SEX,BTSX,,,,,,,18.3 [17.44-19.64],18.29941,17.4447,19.6425,,2023-02-16T07:33:46Z,2007,2007-01-01,2007-12-31
30554951,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2008,SEX,BTSX,,,,,,,17.79 [16.99-19.05],17.79409,16.9878,19.0544,,2023-02-16T07:33:46Z,2008,2008-01-01,2008-12-31
30554952,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2009,SEX,BTSX,,,,,,,17.35 [16.6-18.5],17.34888,16.60254,18.5039,,2023-02-16T07:33:46Z,2009,2009-01-01,2009-12-31
30554953,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2010,SEX,BTSX,,,,,,,16.91 [16.24-17.98],16.91434,16.23557,17.97509,,2023-02-16T07:33:46Z,2010,2010-01-01,2010-12-31
30554954,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2011,SEX,BTSX,,,,,,,16.52 [15.87-17.51],16.51727,15.8712,17.51156,,2023-02-16T07:33:46Z,2011,2011-01-01,2011-12-31
30554955,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2012,SEX,BTSX,,,,,,,16.13 [15.51-17.06],16.12647,15.51298,17.05982,,2023-02-16T07:33:46Z,2012,2012-01-01,2012-12-31
30554956,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2013,SEX,BTSX,,,,,,,15.9 [15.31-16.82],15.89687,15.30668,16.81899,,2023-02-16T07:33:46Z,2013,2013-01-01,2013-12-31
30554957,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2014,SEX,BTSX,,,,,,,15.51 [14.93-16.41],15.50873,14.92971,16.41029,,2023-02-16T07:33:46Z,2014,2014-01-01,2014-12-31
30554958,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2015,SEX,BTSX,,,,,,,15.18 [14.61-16.09],15.18398,14.61177,16.09306,,2023-02-16T07:33:46Z,2015,2015-01-01,2015-12-31
30554959,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2016,SEX,BTSX,,,,,,,14.74 [14.19-15.67],14.74497,14.1882,15.66716,,2023-02-16T07:33:46Z,2016,2016-01-01,2016-12-31
30554960,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2017,SEX,BTSX,,,,,,,14.4 [13.85-15.33],14.39952,13.85465,15.33211,,2023-02-16T07:33:46Z,2017,2017-01-01,2017-12-31
30554961,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2018,SEX,BTSX,,,,,,,14.29 [13.73-15.27],14.28513,13.72511,15.26643,,2023-02-16T07:33:46Z,2018,2018-01-01,2018-12-31
30554962,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2019,SEX,BTSX,,,,,,,14.09 [13.52-15.13],14.09204,13.51888,15.12634,,2023-02-16T07:33:46Z,2019,2019-01-01,2019-12-31
30554963,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2020,SEX,BTSX,,,,,,,14.04 [13.43-15.12],14.03707,13.43463,15.12373,,2023-02-16T07:33:46Z,2020,2020-01-01,2020-12-31
30554964,WHOSIS_000014,REGION,GLOBAL,,,YEAR,2021,SEX,BTSX,,,,,,,13.91 [13.28-15.08],13.91052,13.27919,15.08428,,2023-02-16T07:33:46Z,2021,2021-01-01,2021-12-31
30639256,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2000,SEX,BTSX,,,,,,,35.38 [20.77-59.37],35.37717,20.76747,59.37039,,2023-02-16T08:15:23Z,2000,2000-01-01,2000-12-31
30639257,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2001,SEX,BTSX,,,,,,,34.92 [20.69-58.54],34.91714,20.69493,58.53656,,2023-02-16T08:15:23Z,2001,2001-01-01,2001-12-31
30639258,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2002,SEX,BTSX,,,,,,,34.58 [20.65-57.42],34.58234,20.65092,57.41582,,2023-02-16T08:15:23Z,2002,2002-01-01,2002-12-31
30639259,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2003,SEX,BTSX,,,,,,,34.14 [20.72-56.46],34.13738,20.7225,56.46175,,2023-02-16T08:15:23Z,2003,2003-01-01,2003-12-31
30639260,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2004,SEX,BTSX,,,,,,,33.74 [20.55-55.5],33.74349,20.5494,55.50085,,2023-02-16T08:15:23Z,2004,2004-01-01,2004-12-31
30639261,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2005,SEX,BTSX,,,,,,,33.32 [20.49-54.26],33.32344,20.49065,54.26416,,2023-02-16T08:15:23Z,2005,2005-01-01,2005-12-31
30639262,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2006,SEX,BTSX,,,,,,,32.86 [20.37-53.14],32.8595,20.36579,53.14342,,2023-02-16T08:15:23Z,2006,2006-01-01,2006-12-31
30639263,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2007,SEX,BTSX,,,,,,,32.4 [20.2-52.27],32.40063,20.2011,52.26596,,2023-02-16T08:15:23Z,2007,2007-01-01,2007-12-31
30639264,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2008,SEX,BTSX,,,,,,,31.84 [19.89-51.25],31.83937,19.89078,51.25372,,2023-02-16T08:15:23Z,2008,2008-01-01,2008-12-31
30639265,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2009,SEX,BTSX,,,,,,,31.35 [19.69-50.64],31.3538,19.68818,50.64358,,2023-02-16T08:15:23Z,2009,2009-01-01,2009-12-31
30639266,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2010,SEX,BTSX,,,,,,,30.81 [19.43-49.85],30.80713,19.43063,49.85478,,2023-02-16T08:15:23Z,2010,2010-01-01,2010-12-31
30639267,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2011,SEX,BTSX,,,,,,,30.38 [19.16-48.98],30.37769,19.16426,48.97782,,2023-02-16T08:15:23Z,2011,2011-01-01,2011-12-31
30639268,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,SEX,BTSX,,,,,,,29.94 [18.76-48.28],29.94037,18.75607,48.28034,,2023-02-16T08:15:23Z,2012,2012-01-01,2012-12-31
30639269,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2013,SEX,BTSX,,,,,,,29.44 [18.38-47.07],29.44095,18.3834,47.0687,,2023-02-16T08:15:23Z,2013,2013-01-01,2013-12-31
30639270,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2014,SEX,BTSX,,,,,,,29.01 [17.97-46.64],29.00556,17.96611,46.63554,,2023-02-16T08:15:23Z,2014,2014-01-01,2014-12-31
30639271,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2015,SEX,BTSX,,,,,,,28.48 [17.71-45.66],28.48042,17.70833,45.65982,,2023-02-16T08:15:23Z,2015,2015-01-01,2015-12-31
30639272,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2016,SEX,BTSX,,,,,,,28.05 [17.29-45.47],28.05019,17.28967,45.46556,,2023-02-16T08:15:23Z,2016,2016-01-01,2016-12-31
30639273,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2017,SEX,BTSX,,,,,,,27.65 [16.94-45.32],27.65155,16.93558,45.31588,,2023-02-16T08:15:23Z,2017,2017-01-01,2017-12-31
30639274,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2018,SEX,BTSX,,,,,,,27.19 [16.61-44.36],27.19247,16.60629,44.36049,,2023-02-16T08:15:23Z,2018,2018-01-01,2018-12-31
30639275,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2019,SEX,BTSX,,,,,,,26.74 [16.2-43.57],26.73771,16.20088,43.56844,,2023-02-16T08:15:23Z,2019,2019-01-01,2019-12-31
30639276,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2020,SEX,BTSX,,,,,,,26.19 [15.74-43.38],26.18783,15.73822,43.37529,,2023-02-16T08:15:23Z,2020,2020-01-01,2020-12-31
30639277,WHOSIS_000014,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2021,SEX,BTSX,,,,,,,25.68 [15.31-43.48],25.68102,15.30724,43.47535,,2023-02-16T08:15:23Z,2021,2021-01-01,2021-12-31
30639278,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2000,SEX,BTSX,,,,,,,28.13 [16.93-46.47],28.13093,16.92591,46.46823,,2023-02-16T08:15:24Z,2000,2000-01-01,2000-12-31
30639279,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2001,SEX,BTSX,,,,,,,27.83 [16.92-45.62],27.83107,16.92117,45.62363,,2023-02-16T08:15:24Z,2001,2001-01-01,2001-12-31
30639280,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2002,SEX,BTSX,,,,,,,27.38 [16.76-44.53],27.37936,16.75856,44.53331,,2023-02-16T08:15:24Z,2002,2002-01-01,2002-12-31
30639281,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2003,SEX,BTSX,,,,,,,26.93 [16.61-43.03],26.92593,16.60632,43.0311,,2023-02-16T08:15:24Z,2003,2003-01-01,2003-12-31
30639282,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2004,SEX,BTSX,,,,,,,26.31 [16.56-42],26.30573,16.56489,41.99528,,2023-02-16T08:15:24Z,2004,2004-01-01,2004-12-31
30639283,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2005,SEX,BTSX,,,,,,,25.66 [16.34-40.84],25.65923,16.33779,40.83572,,2023-02-16T08:15:24Z,2005,2005-01-01,2005-12-31
30639284,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2006,SEX,BTSX,,,,,,,25.02 [16.02-39.69],25.01593,16.01571,39.68972,,2023-02-16T08:15:24Z,2006,2006-01-01,2006-12-31
30639285,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2007,SEX,BTSX,,,,,,,24.32 [15.57-38.21],24.32166,15.57099,38.21467,,2023-02-16T08:15:24Z,2007,2007-01-01,2007-12-31
30639286,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2008,SEX,BTSX,,,,,,,23.72 [15.15-36.98],23.71682,15.14865,36.97774,,2023-02-16T08:15:24Z,2008,2008-01-01,2008-12-31
30639287,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2009,SEX,BTSX,,,,,,,23.11 [14.71-36.26],23.11026,14.71477,36.26143,,2023-02-16T08:15:24Z,2009,2009-01-01,2009-12-31
30639288,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2010,SEX,BTSX,,,,,,,22.58 [14.39-35.38],22.57888,14.39452,35.37995,,2023-02-16T08:15:24Z,2010,2010-01-01,2010-12-31
30639289,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2011,SEX,BTSX,,,,,,,22.04 [14.05-34.53],22.03645,14.05326,34.53032,,2023-02-16T08:15:24Z,2011,2011-01-01,2011-12-31
30639290,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2012,SEX,BTSX,,,,,,,21.49 [13.71-33.83],21.48953,13.70522,33.82774,,2023-02-16T08:15:24Z,2012,2012-01-01,2012-12-31
30639291,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2013,SEX,BTSX,,,,,,,21.01 [13.46-33.06],21.01375,13.46412,33.064,,2023-02-16T08:15:24Z,2013,2013-01-01,2013-12-31
30639292,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2014,SEX,BTSX,,,,,,,20.56 [13.11-32.55],20.55998,13.10781,32.55207,,2023-02-16T08:15:24Z,2014,2014-01-01,2014-12-31
30639293,WHOSIS_000014,COUNTRY,AGO,AFR,Africa,YEAR,2015,SEX,BTSX,,,,,,,20.19 [12.82-31.86],20.18536,12.81635,31.86157,,2023-02-16T08:15:24Z,2015,2015-01-01,2015-12-31
