Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
30548171,CM_03,REGION,AFR,,,YEAR,2016,SEX,BTSX,,,,,,,1 063 804 [996 251-1 164 281],1063804,996251,1164281,,2023-02-16T07:30:13Z,2016,2016-01-01,2016-12-31
30548172,CM_03,REGION,AFR,,,YEAR,2017,SEX,BTSX,,,,,,,1 062 430 [989 631-1 176 593],1062430,989631,1176593,,2023-02-16T07:30:13Z,2017,2017-01-01,2017-12-31
30548173,CM_03,REGION,AFR,,,YEAR,2018,SEX,BTSX,,,,,,,1 061 721 [982 782-1 190 394],1061721,982782,1190394,,2023-02-16T07:30:13Z,2018,2018-01-01,2018-12-31
30548174,CM_03,REGION,AFR,,,YEAR,2019,SEX,BTSX,,,,,,,1 061 152 [973 402-1 207 683],1061152,973402,1207683,,2023-02-16T07:30:13Z,2019,2019-01-01,2019-12-31
30548175,CM_03,REGION,AFR,,,YEAR,2020,SEX,BTSX,,,,,,,1 058 254 [959 914-1 223 303],1058254,959914,1223303,,2023-02-16T07:30:13Z,2020,2020-01-01,2020-12-31
30548176,CM_03,REGION,AFR,,,YEAR,2021,SEX,BTSX,,,,,,,1 054 192 [948 532-1 242 848],1054192,948532,1242848,,2023-02-16T07:30:13Z,2021,2021-01-01,2021-12-31
30549287,CM_03,REGION,AMR,,,YEAR,1990,SEX,BTSX,,,,,,,297 554 [283 511-312 086],297554,283511,312086,,2023-02-16T07:30:55Z,1990,1990-01-01,1990-12-31
30549288,CM_03,REGION,AMR,,,YEAR,1991,SEX,BTSX,,,,,,,288 471 [274 742-302 425],288471,274742,302425,,2023-02-16T07:30:55Z,1991,1991-01-01,1991-12-31
30549289,CM_03,REGION,AMR,,,YEAR,1992,SEX,BTSX,,,,,,,279 450 [265 965-292 835],279450,265965,292835,,2023-02-16T07:30:55Z,1992,1992-01-01,1992-12-31
30549290,CM_03,REGION,AMR,,,YEAR,1993,SEX,BTSX,,,,,,,271 423 [258 277-284 710],271423,258277,284710,,2023-02-16T07:30:55Z,1993,1993-01-01,1993-12-31
30549291,CM_03,REGION,AMR,,,YEAR,1994,SEX,BTSX,,,,,,,262 583 [250 106-275 295],262583,250106,275295,,2023-02-16T07:30:55Z,1994,1994-01-01,1994-12-31
30549292,CM_03,REGION,AMR,,,YEAR,1995,SEX,BTSX,,,,,,,253 499 [240 911-265 823],253499,240911,265823,,2023-02-16T07:30:55Z,1995,1995-01-01,1995-12-31
30549293,CM_03,REGION,AMR,,,YEAR,1996,SEX,BTSX,,,,,,,243 414 [231 302-255 084],243414,231302,255084,,2023-02-16T07:30:55Z,1996,1996-01-01,1996-12-31
30549294,CM_03,REGION,AMR,,,YEAR,1997,SEX,BTSX,,,,,,,233 701 [222 160-245 170],233701,222160,245170,,2023-02-16T07:30:55Z,1997,1997-01-01,1997-12-31
30549295,CM_03,REGION,AMR,,,YEAR,1998,SEX,BTSX,,,,,,,225 240 [214 148-236 349],225240,214148,236349,,2023-02-16T07:30:55Z,1998,1998-01-01,1998-12-31
30549296,CM_03,REGION,AMR,,,YEAR,1999,SEX,BTSX,,,,,,,216 705 [206 371-227 124],216705,206371,227124,,2023-02-16T07:30:55Z,1999,1999-01-01,1999-12-31
30549297,CM_03,REGION,AMR,,,YEAR,2000,SEX,BTSX,,,,,,,207 501 [197 871-217 086],207501,197871,217086,,2023-02-16T07:30:55Z,2000,2000-01-01,2000-12-31
30549298,CM_03,REGION,AMR,,,YEAR,2001,SEX,BTSX,,,,,,,197 312 [188 500-206 193],197312,188500,206193,,2023-02-16T07:30:55Z,2001,2001-01-01,2001-12-31
30549299,CM_03,REGION,AMR,,,YEAR,2002,SEX,BTSX,,,,,,,187 225 [179 390-195 412],187225,179390,195412,,2023-02-16T07:30:55Z,2002,2002-01-01,2002-12-31
30549300,CM_03,REGION,AMR,,,YEAR,2003,SEX,BTSX,,,,,,,178 018 [171 044-185 443],178018,171044,185443,,2023-02-16T07:30:55Z,2003,2003-01-01,2003-12-31
30549301,CM_03,REGION,AMR,,,YEAR,2004,SEX,BTSX,,,,,,,170 690 [164 443-177 559],170690,164443,177559,,2023-02-16T07:30:55Z,2004,2004-01-01,2004-12-31
30549302,CM_03,REGION,AMR,,,YEAR,2005,SEX,BTSX,,,,,,,163 857 [158 251-170 277],163857,158251,170277,,2023-02-16T07:30:55Z,2005,2005-01-01,2005-12-31
30549303,CM_03,REGION,AMR,,,YEAR,2006,SEX,BTSX,,,,,,,157 815 [152 735-163 695],157815,152735,163695,,2023-02-16T07:30:55Z,2006,2006-01-01,2006-12-31
30549304,CM_03,REGION,AMR,,,YEAR,2007,SEX,BTSX,,,,,,,152 493 [147 907-157 773],152493,147907,157773,,2023-02-16T07:30:55Z,2007,2007-01-01,2007-12-31
30549305,CM_03,REGION,AMR,,,YEAR,2008,SEX,BTSX,,,,,,,147 419 [143 257-152 300],147419,143257,152300,,2023-02-16T07:30:55Z,2008,2008-01-01,2008-12-31
30549306,CM_03,REGION,AMR,,,YEAR,2009,SEX,BTSX,,,,,,,142 910 [139 029-147 479],142910,139029,147479,,2023-02-16T07:30:55Z,2009,2009-01-01,2009-12-31
30549307,CM_03,REGION,AMR,,,YEAR,2010,SEX,BTSX,,,,,,,138 893 [135 198-143 363],138893,135198,143363,,2023-02-16T07:30:55Z,2010,2010-01-01,2010-12-31
30549308,CM_03,REGION,AMR,,,YEAR,2011,SEX,BTSX,,,,,,,135 415 [131 812-139 829],135415,131812,139829,,2023-02-16T07:30:55Z,2011,2011-01-01,2011-12-31
30549309,CM_03,REGION,AMR,,,YEAR,2012,SEX,BTSX,,,,,,,131 910 [128 407-136 417],131910,128407,136417,,2023-02-16T07:30:55Z,2012,2012-01-01,2012-12-31
30549310,CM_03,REGION,AMR,,,YEAR,2013,SEX,BTSX,,,,,,,128 264 [124 740-132 958],128264,124740,132958,,2023-02-16T07:30:55Z,2013,2013-01-01,2013-12-31
30549311,CM_03,REGION,AMR,,,YEAR,2014,SEX,BTSX,,,,,,,125 127 [121 568-129 968],125127,121568,129968,,2023-02-16T07:30:55Z,2014,2014-01-01,2014-12-31
30549312,CM_03,REGION,AMR,,,YEAR,2015,SEX,BTSX,,,,,,,123 995 [120 160-129 167],123995,120160,129167,,2023-02-16T07:30:55Z,2015,2015-01-01,2015-12-31
30549313,CM_03,REGION,AMR,,,YEAR,2016,SEX,BTSX,,,,,,,122 385 [118 402-127 959],122385,118402,127959,,2023-02-16T07:30:55Z,2016,2016-01-01,2016-12-31
30549314,CM_03,REGION,AMR,,,YEAR,2017,SEX,BTSX,,,,,,,118 172 [113 870-124 364],118172,113870,124364,,2023-02-16T07:30:55Z,2017,2017-01-01,2017-12-31
30549315,CM_03,REGION,AMR,,,YEAR,2018,SEX,BTSX,,,,,,,115 036 [110 290-122 105],115036,110290,122105,,2023-02-16T07:30:55Z,2018,2018-01-01,2018-12-31
30549316,CM_03,REGION,AMR,,,YEAR,2019,SEX,BTSX,,,,,,,109 983 [104 654-118 189],109983,104654,118189,,2023-02-16T07:30:55Z,2019,2019-01-01,2019-12-31
30549317,CM_03,REGION,AMR,,,YEAR,2020,SEX,BTSX,,,,,,,104 851 [98 689-114 444],104851,98689,114444,,2023-02-16T07:30:55Z,2020,2020-01-01,2020-12-31
30549318,CM_03,REGION,AMR,,,YEAR,2021,SEX,BTSX,,,,,,,100 655 [93 519-111 922],100655,93519,111922,,2023-02-16T07:30:55Z,2021,2021-01-01,2021-12-31
30552713,CM_03,REGION,SEAR,,,YEAR,1990,SEX,BTSX,,,,,,,2 109 844 [2 016 579-2 204 691],2109844,2016579,2204691,,2023-02-16T07:32:42Z,1990,1990-01-01,1990-12-31
30552714,CM_03,REGION,SEAR,,,YEAR,1991,SEX,BTSX,,,,,,,2 069 902 [1 977 329-2 163 301],2069902,1977329,2163301,,2023-02-16T07:32:42Z,1991,1991-01-01,1991-12-31
30552715,CM_03,REGION,SEAR,,,YEAR,1992,SEX,BTSX,,,,,,,2 022 686 [1 931 454-2 114 767],2022686,1931454,2114767,,2023-02-16T07:32:42Z,1992,1992-01-01,1992-12-31
30552716,CM_03,REGION,SEAR,,,YEAR,1993,SEX,BTSX,,,,,,,1 973 207 [1 883 867-2 063 531],1973207,1883867,2063531,,2023-02-16T07:32:42Z,1993,1993-01-01,1993-12-31
30552717,CM_03,REGION,SEAR,,,YEAR,1994,SEX,BTSX,,,,,,,1 936 167 [1 848 542-2 024 644],1936167,1848542,2024644,,2023-02-16T07:32:42Z,1994,1994-01-01,1994-12-31
30552718,CM_03,REGION,SEAR,,,YEAR,1995,SEX,BTSX,,,,,,,1 892 213 [1 807 860-1 978 940],1892213,1807860,1978940,,2023-02-16T07:32:42Z,1995,1995-01-01,1995-12-31
30552719,CM_03,REGION,SEAR,,,YEAR,1996,SEX,BTSX,,,,,,,1 843 078 [1 761 425-1 928 969],1843078,1761425,1928969,,2023-02-16T07:32:42Z,1996,1996-01-01,1996-12-31
30552720,CM_03,REGION,SEAR,,,YEAR,1997,SEX,BTSX,,,,,,,1 797 310 [1 717 201-1 881 958],1797310,1717201,1881958,,2023-02-16T07:32:42Z,1997,1997-01-01,1997-12-31
30552721,CM_03,REGION,SEAR,,,YEAR,1998,SEX,BTSX,,,,,,,1 744 706 [1 666 137-1 827 957],1744706,1666137,1827957,,2023-02-16T07:32:42Z,1998,1998-01-01,1998-12-31
30552722,CM_03,REGION,SEAR,,,YEAR,1999,SEX,BTSX,,,,,,,1 688 054 [1 611 660-1 768 433],1688054,1611660,1768433,,2023-02-16T07:32:42Z,1999,1999-01-01,1999-12-31
30552723,CM_03,REGION,SEAR,,,YEAR,2000,SEX,BTSX,,,,,,,1 644 538 [1 569 052-1 721 897],1644538,1569052,1721897,,2023-02-16T07:32:42Z,2000,2000-01-01,2000-12-31
30552724,CM_03,REGION,SEAR,,,YEAR,2001,SEX,BTSX,,,,,,,1 599 458 [1 526 139-1 674 752],1599458,1526139,1674752,,2023-02-16T07:32:42Z,2001,2001-01-01,2001-12-31
30552725,CM_03,REGION,SEAR,,,YEAR,2002,SEX,BTSX,,,,,,,1 535 780 [1 465 374-1 608 625],1535780,1465374,1608625,,2023-02-16T07:32:42Z,2002,2002-01-01,2002-12-31
30552726,CM_03,REGION,SEAR,,,YEAR,2003,SEX,BTSX,,,,,,,1 469 450 [1 400 022-1 540 332],1469450,1400022,1540332,,2023-02-16T07:32:42Z,2003,2003-01-01,2003-12-31
30552727,CM_03,REGION,SEAR,,,YEAR,2004,SEX,BTSX,,,,,,,1 407 751 [1 340 051-1 478 268],1407751,1340051,1478268,,2023-02-16T07:32:42Z,2004,2004-01-01,2004-12-31
30552728,CM_03,REGION,SEAR,,,YEAR,2005,SEX,BTSX,,,,,,,1 340 745 [1 275 479-1 410 380],1340745,1275479,1410380,,2023-02-16T07:32:42Z,2005,2005-01-01,2005-12-31
30552729,CM_03,REGION,SEAR,,,YEAR,2006,SEX,BTSX,,,,,,,1 280 646 [1 216 552-1 348 433],1280646,1216552,1348433,,2023-02-16T07:32:42Z,2006,2006-01-01,2006-12-31
30552730,CM_03,REGION,SEAR,,,YEAR,2007,SEX,BTSX,,,,,,,1 232 439 [1 170 995-1 297 906],1232439,1170995,1297906,,2023-02-16T07:32:42Z,2007,2007-01-01,2007-12-31
30552731,CM_03,REGION,SEAR,,,YEAR,2008,SEX,BTSX,,,,,,,1 184 241 [1 124 266-1 247 629],1184241,1124266,1247629,,2023-02-16T07:32:42Z,2008,2008-01-01,2008-12-31
30552732,CM_03,REGION,SEAR,,,YEAR,2009,SEX,BTSX,,,,,,,1 137 242 [1 079 273-1 198 392],1137242,1079273,1198392,,2023-02-16T07:32:42Z,2009,2009-01-01,2009-12-31
30552733,CM_03,REGION,SEAR,,,YEAR,2010,SEX,BTSX,,,,,,,1 084 170 [1 030 007-1 140 465],1084170,1030007,1140465,,2023-02-16T07:32:42Z,2010,2010-01-01,2010-12-31
30552734,CM_03,REGION,SEAR,,,YEAR,2011,SEX,BTSX,,,,,,,1 033 986 [983 590-1 087 624],1033986,983590,1087624,,2023-02-16T07:32:42Z,2011,2011-01-01,2011-12-31
30552735,CM_03,REGION,SEAR,,,YEAR,2012,SEX,BTSX,,,,,,,983 111 [935 295-1 033 186],983111,935295,1033186,,2023-02-16T07:32:42Z,2012,2012-01-01,2012-12-31
30552736,CM_03,REGION,SEAR,,,YEAR,2013,SEX,BTSX,,,,,,,933 520 [887 725-980 673],933520,887725,980673,,2023-02-16T07:32:42Z,2013,2013-01-01,2013-12-31
30552737,CM_03,REGION,SEAR,,,YEAR,2014,SEX,BTSX,,,,,,,871 531 [828 618-915 350],871531,828618,915350,,2023-02-16T07:32:42Z,2014,2014-01-01,2014-12-31
30552738,CM_03,REGION,SEAR,,,YEAR,2015,SEX,BTSX,,,,,,,830 923 [788 774-874 403],830923,788774,874403,,2023-02-16T07:32:42Z,2015,2015-01-01,2015-12-31
30552739,CM_03,REGION,SEAR,,,YEAR,2016,SEX,BTSX,,,,,,,793 140 [751 323-837 558],793140,751323,837558,,2023-02-16T07:32:42Z,2016,2016-01-01,2016-12-31
30552740,CM_03,REGION,SEAR,,,YEAR,2017,SEX,BTSX,,,,,,,744 157 [702 563-788 722],744157,702563,788722,,2023-02-16T07:32:42Z,2017,2017-01-01,2017-12-31
30552741,CM_03,REGION,SEAR,,,YEAR,2018,SEX,BTSX,,,,,,,707 679 [664 507-754 839],707679,664507,754839,,2023-02-16T07:32:42Z,2018,2018-01-01,2018-12-31
30552742,CM_03,REGION,SEAR,,,YEAR,2019,SEX,BTSX,,,,,,,656 842 [612 560-705 963],656842,612560,705963,,2023-02-16T07:32:42Z,2019,2019-01-01,2019-12-31
30552743,CM_03,REGION,SEAR,,,YEAR,2020,SEX,BTSX,,,,,,,611 215 [564 797-664 318],611215,564797,664318,,2023-02-16T07:32:42Z,2020,2020-01-01,2020-12-31
30552744,CM_03,REGION,SEAR,,,YEAR,2021,SEX,BTSX,,,,,,,578 799 [528 145-637 457],578799,528145,637457,,2023-02-16T07:32:42Z,2021,2021-01-01,2021-12-31
30553855,CM_03,REGION,WPR,,,YEAR,1990,SEX,BTSX,,,,,,,963 559 [871 598-1 067 313],963559,871598,1067313,,2023-02-16T07:33:15Z,1990,1990-01-01,1990-12-31
30553856,CM_03,REGION,WPR,,,YEAR,1991,SEX,BTSX,,,,,,,801 477 [736 409-874 524],801477,736409,874524,,2023-02-16T07:33:15Z,1991,1991-01-01,1991-12-31
30553857,CM_03,REGION,WPR,,,YEAR,1992,SEX,BTSX,,,,,,,738 626 [683 079-800 340],738626,683079,800340,,2023-02-16T07:33:15Z,1992,1992-01-01,1992-12-31
30553858,CM_03,REGION,WPR,,,YEAR,1993,SEX,BTSX,,,,,,,694 446 [645 789-748 508],694446,645789,748508,,2023-02-16T07:33:15Z,1993,1993-01-01,1993-12-31
30553859,CM_03,REGION,WPR,,,YEAR,1994,SEX,BTSX,,,,,,,653 077 [607 739-702 473],653077,607739,702473,,2023-02-16T07:33:15Z,1994,1994-01-01,1994-12-31
30553860,CM_03,REGION,WPR,,,YEAR,1995,SEX,BTSX,,,,,,,613 649 [571 815-658 947],613649,571815,658947,,2023-02-16T07:33:15Z,1995,1995-01-01,1995-12-31
30553861,CM_03,REGION,WPR,,,YEAR,1996,SEX,BTSX,,,,,,,569 879 [530 713-609 867],569879,530713,609867,,2023-02-16T07:33:15Z,1996,1996-01-01,1996-12-31
30553862,CM_03,REGION,WPR,,,YEAR,1997,SEX,BTSX,,,,,,,530 391 [493 659-568 763],530391,493659,568763,,2023-02-16T07:33:15Z,1997,1997-01-01,1997-12-31
30553863,CM_03,REGION,WPR,,,YEAR,1998,SEX,BTSX,,,,,,,495 641 [461 995-531 903],495641,461995,531903,,2023-02-16T07:33:15Z,1998,1998-01-01,1998-12-31
30553864,CM_03,REGION,WPR,,,YEAR,1999,SEX,BTSX,,,,,,,469 152 [437 288-503 229],469152,437288,503229,,2023-02-16T07:33:15Z,1999,1999-01-01,1999-12-31
30553865,CM_03,REGION,WPR,,,YEAR,2000,SEX,BTSX,,,,,,,463 235 [432 050-497 111],463235,432050,497111,,2023-02-16T07:33:15Z,2000,2000-01-01,2000-12-31
30553866,CM_03,REGION,WPR,,,YEAR,2001,SEX,BTSX,,,,,,,419 645 [392 249-449 196],419645,392249,449196,,2023-02-16T07:33:15Z,2001,2001-01-01,2001-12-31
30553867,CM_03,REGION,WPR,,,YEAR,2002,SEX,BTSX,,,,,,,389 725 [364 323-417 448],389725,364323,417448,,2023-02-16T07:33:15Z,2002,2002-01-01,2002-12-31
30553868,CM_03,REGION,WPR,,,YEAR,2003,SEX,BTSX,,,,,,,360 683 [337 325-385 749],360683,337325,385749,,2023-02-16T07:33:15Z,2003,2003-01-01,2003-12-31
30553869,CM_03,REGION,WPR,,,YEAR,2004,SEX,BTSX,,,,,,,337 866 [315 926-361 374],337866,315926,361374,,2023-02-16T07:33:15Z,2004,2004-01-01,2004-12-31
30553870,CM_03,REGION,WPR,,,YEAR,2005,SEX,BTSX,,,,,,,314 435 [293 280-336 444],314435,293280,336444,,2023-02-16T07:33:15Z,2005,2005-01-01,2005-12-31
30553871,CM_03,REGION,WPR,,,YEAR,2006,SEX,BTSX,,,,,,,294 132 [274 431-313 873],294132,274431,313873,,2023-02-16T07:33:15Z,2006,2006-01-01,2006-12-31
30553872,CM_03,REGION,WPR,,,YEAR,2007,SEX,BTSX,,,,,,,276 442 [257 872-295 347],276442,257872,295347,,2023-02-16T07:33:15Z,2007,2007-01-01,2007-12-31
30553873,CM_03,REGION,WPR,,,YEAR,2008,SEX,BTSX,,,,,,,261 679 [244 476-279 477],261679,244476,279477,,2023-02-16T07:33:15Z,2008,2008-01-01,2008-12-31
30553874,CM_03,REGION,WPR,,,YEAR,2009,SEX,BTSX,,,,,,,246 284 [230 306-262 750],246284,230306,262750,,2023-02-16T07:33:15Z,2009,2009-01-01,2009-12-31
30553875,CM_03,REGION,WPR,,,YEAR,2010,SEX,BTSX,,,,,,,228 320 [213 874-243 998],228320,213874,243998,,2023-02-16T07:33:15Z,2010,2010-01-01,2010-12-31
30553876,CM_03,REGION,WPR,,,YEAR,2011,SEX,BTSX,,,,,,,212 339 [199 179-226 640],212339,199179,226640,,2023-02-16T07:33:16Z,2011,2011-01-01,2011-12-31
30553877,CM_03,REGION,WPR,,,YEAR,2012,SEX,BTSX,,,,,,,210 039 [196 536-224 558],210039,196536,224558,,2023-02-16T07:33:16Z,2012,2012-01-01,2012-12-31
30553878,CM_03,REGION,WPR,,,YEAR,2013,SEX,BTSX,,,,,,,192 244 [179 928-205 602],192244,179928,205602,,2023-02-16T07:33:16Z,2013,2013-01-01,2013-12-31
30553879,CM_03,REGION,WPR,,,YEAR,2014,SEX,BTSX,,,,,,,183 449 [171 510-196 960],183449,171510,196960,,2023-02-16T07:33:16Z,2014,2014-01-01,2014-12-31
30553880,CM_03,REGION,WPR,,,YEAR,2015,SEX,BTSX,,,,,,,166 261 [155 003-179 390],166261,155003,179390,,2023-02-16T07:33:16Z,2015,2015-01-01,2015-12-31
30553881,CM_03,REGION,WPR,,,YEAR,2016,SEX,BTSX,,,,,,,160 543 [149 082-174 012],160543,149082,174012,,2023-02-16T07:33:16Z,2016,2016-01-01,2016-12-31
30553882,CM_03,REGION,WPR,,,YEAR,2017,SEX,BTSX,,,,,,,152 248 [140 811-166 465],152248,140811,166465,,2023-02-16T07:33:16Z,2017,2017-01-01,2017-12-31
30553883,CM_03,REGION,WPR,,,YEAR,2018,SEX,BTSX,,,,,,,132 357 [121 482-146 753],132357,121482,146753,,2023-02-16T07:33:16Z,2018,2018-01-01,2018-12-31
30553884,CM_03,REGION,WPR,,,YEAR,2019,SEX,BTSX,,,,,,,122 329 [110 989-137 763],122329,110989,137763,,2023-02-16T07:33:16Z,2019,2019-01-01,2019-12-31
30553885,CM_03,REGION,WPR,,,YEAR,2020,SEX,BTSX,,,,,,,108 449 [96 918-124 913],108449,96918,124913,,2023-02-16T07:33:16Z,2020,2020-01-01,2020-12-31
30553886,CM_03,REGION,WPR,,,YEAR,2021,SEX,BTSX,,,,,,,99 066 [87 003-116 767],99066,87003,116767,,2023-02-16T07:33:16Z,2021,2021-01-01,2021-12-31
30554997,CM_03,REGION,GLOBAL,,,YEAR,1990,SEX,BTSX,,,,,,,5 191 299 [5 032 037-5 367 622],5191299,5032037,5367622,,2023-02-16T07:33:47Z,1990,1990-01-01,1990-12-31
30554998,CM_03,REGION,GLOBAL,,,YEAR,1991,SEX,BTSX,,,,,,,4 980 885 [4 837 851-5 136 815],4980885,4837851,5136815,,2023-02-16T07:33:47Z,1991,1991-01-01,1991-12-31
30554999,CM_03,REGION,GLOBAL,,,YEAR,1992,SEX,BTSX,,,,,,,4 861 947 [4 724 971-5 010 309],4861947,4724971,5010309,,2023-02-16T07:33:47Z,1992,1992-01-01,1992-12-31
30555000,CM_03,REGION,GLOBAL,,,YEAR,1993,SEX,BTSX,,,,,,,4 759 603 [4 627 499-4 902 609],4759603,4627499,4902609,,2023-02-16T07:33:47Z,1993,1993-01-01,1993-12-31
30555001,CM_03,REGION,GLOBAL,,,YEAR,1994,SEX,BTSX,,,,,,,4 673 909 [4 545 900-4 812 828],4673909,4545900,4812828,,2023-02-16T07:33:47Z,1994,1994-01-01,1994-12-31
